GEOID,coniferPct,ripariaPct,hardwooPct,coniHarPct,devPct,sumCarPeKm,pct_nonWhi,categ
370710301041,14.54,6.263,9.865,18.522,29.179,40.988,10.599,Majority white
370710317051,9.96,5.647,34.053,10.327,27.88,40.201,19.105,Majority white
370710332022,7.664,0.199,10.277,7.863,50.811,21.66,12.087,Majority white
370710333092,7.678,0.136,24.525,11.991,47.503,35.256,8.528,Majority white
370710324051,3.418,0.753,19.56,15.685,53.521,44.659,11.051,Majority white
370710325091,2.016,0.746,15.874,12.731,57.748,28.31,11.356,Majority white
370710333121,0.27,0,9.569,11.923,70.842,28.767,25.66,Majority white
370710310051,2.884,0,14.671,4.853,71.801,36.15,12.723,Majority white
370710328011,0,0,0,0,99.549,17.316,34.434,Majority white
370710312031,0.14,1.821,7.144,1.576,80.82,33.764,16.799,Majority white
370710324032,0.563,0,6.085,3.606,89.807,35.006,8.491,Majority white
370710324033,0,0,0,0.675,99.857,26.367,10.142,Majority white
370710335022,17.336,0.257,22.166,8.213,42.255,35.483,10.977,Majority white
370710301032,16.126,4.201,23.241,17.114,26.341,40.502,5.991,Majority white
370710333101,0.577,0,12.274,9.223,71.87,37.791,24.897,Majority white
370710318001,0,0,2.608,3.353,93.96,27.47,63.338,Majority white
370710318003,0,0,0,0,99.964,8.284,39.721,Majority white
370710319021,0,0,0.781,1.451,96.989,29.862,83.028,Majority Minority
370710301042,7.637,2.983,22.535,28.633,31.203,54.699,3.571,Majority white
370710333111,17.457,0.884,29.763,14.462,28.355,35.419,9.252,Majority white
370710333081,13.48,1.273,26.718,11.592,30.468,38.288,18.841,Majority white
370710302081,12.335,4.279,38.816,12.945,16.782,53.51,4.341,Majority white
370710333033,0,0,3.305,2.445,92.23,29.124,9.514,Majority white
370710335012,4.526,1.304,16.799,8.735,63.49,38.682,26.233,Majority white
370710302072,12.945,2.766,46.459,8.494,22.057,49.046,4.082,Majority white
370710301031,10.783,5.821,27.096,17.273,32.72,50.051,10.74,Majority white
370710317052,10.999,0.956,40.359,15.207,21.823,52.244,7.633,Majority white
370710317062,10.045,1.429,40.325,12.639,29.517,54.628,5.011,Majority white
370710333091,4.259,0.157,12.874,6.79,48.453,22.331,14.67,Majority white
370710324052,10.877,0.555,15.689,21.816,37.402,35.583,8.814,Majority white
370710333122,2.368,0,9.264,5.108,79.194,26.264,18.371,Majority white
370710324042,0.237,0,3.083,5.218,92.854,29.739,5.871,Majority white
370710319022,0,0,0,0,100.372,10.713,75.753,Majority Minority
370710328012,0,0,0,0,100.301,17.388,25.406,Majority white
370710310013,0.859,0.286,16.754,2.184,77.073,40.527,20.222,Majority white
370710308023,0,0,0,0,100.493,13.513,15.549,Majority white
370710318002,0.595,0,2.249,3.573,93.748,20.061,52.865,Majority white
370710324041,0,0,1.628,0.74,96.818,18.423,13.134,Majority white
370710311013,0,0.135,2.694,0.876,95.16,35.132,34.353,Majority white
371319201031,12.411,18.21,6.116,14.848,5.529,30.171,39.045,Majority white
371319203012,19.008,20.165,7.891,11.135,5.586,35.681,88.571,Majority Minority
371319203021,20.999,8.421,1.126,15.513,8.356,22.799,70.159,Majority Minority
371319201011,11.195,11.874,3.766,10.984,13.107,23.471,52.009,Majority white
371319201012,24.577,11.696,2.357,17.458,4.919,31.403,47.253,Majority white
371319201021,18.17,13.496,1.635,13.176,10.186,28.013,35.806,Majority white
371319201022,12.547,8.518,0.975,8.839,22.563,19.818,35.157,Majority white
371319202024,31.659,13.249,2.017,9.125,6.706,29.233,26.51,Majority white
371319201032,10.741,9.84,3.897,8.294,19.902,24.945,42.41,Majority white
371319203022,27.478,8.755,1.009,22.415,9.716,29.021,59.227,Majority white
371319202021,15.444,32.294,2.511,15.266,4.212,40.003,68.582,Majority white
371319202011,35.278,11.988,1.447,11.275,10.863,32.998,78.637,Majority Minority
371319203032,22.739,20.043,7.502,11.5,3.741,35.167,79.258,Majority Minority
371319203011,20.097,12.736,2.281,19.026,7.458,28.228,84.105,Majority Minority
371319202023,27.405,18.094,2.039,14.797,7.585,33.016,57.792,Majority white
371319202022,28.847,14.523,1.697,18.187,10.51,34.058,50.9,Majority white
371319202012,30.646,18.077,1.712,7.854,20.229,31.804,63.8,Majority white
371319203031,22.311,11.802,2.468,13.127,10.181,22.334,51.973,Majority white
370810164062,0.751,2.759,8.235,3.66,81.821,25.195,41.31,Majority white
370810112012,0,0,0,0,100.481,0.244,55.104,Majority white
370810158001,5.29,0.484,24.512,3.734,51.324,40.115,7.09,Majority white
370810152014,5.885,0.52,22.318,2.602,49.721,27.776,36.986,Majority white
370810169004,13.067,1.2,35.261,3.699,21.455,31.617,8.591,Majority white
370810163042,0,0,0,0,99.66,23.735,21.216,Majority white
370810126182,0,0,0.072,0.573,99.675,3.365,70.343,Majority Minority
370810126202,0,0,6.829,0.112,90.455,18.31,73.292,Majority Minority
370810165053,0,0,3.403,0,95.679,26.41,52.181,Majority white
370810161013,0,0.108,3.742,0.976,95.451,18.524,19.323,Majority white
370810111013,0,0,0,0,100.326,0.972,88.636,Majority Minority
370810144114,0,0,0,0,100.775,18.079,78.375,Majority Minority
370810157071,0,0,4.058,0.658,95.087,44.004,35.249,Majority white
370810126112,0,0,0,0,100.356,14.497,79.644,Majority Minority
370810114004,0,0,0,0,100.974,4.035,85.316,Majority Minority
370810126124,0,0,0,0,99.005,18.499,86.856,Majority Minority
370810128043,0,0,0.704,0.967,98.937,20.256,86.609,Majority Minority
370810112011,0,0,0,0,99.463,1.271,93.097,Majority Minority
370810108003,0,0,0,0,99.837,0.236,44.663,Majority white
370810144082,0,0,3.547,1.108,95.024,24.318,76.901,Majority Minority
370810161034,0,0,1.629,0.376,98.392,29.608,46.902,Majority white
370810160111,1.724,0,5.049,0,93.339,36.066,63.006,Majority white
370810161032,0,0,0,0,100.179,15.145,59.034,Majority white
370810127034,0,0,2.644,0.496,97.012,20.291,73.699,Majority Minority
370810168005,4.931,0,30.523,1.272,54.492,40.141,23.761,Majority white
370810153011,9.258,1.565,30.799,2.209,30.378,28.74,44.825,Majority white
370810159013,19.908,0.22,25.956,2.701,30.6,28.511,8.753,Majority white
370810152024,4.398,0,20.151,4.086,48.753,29.39,47.104,Majority white
370810170003,16.549,1.77,32.556,7.029,21.463,36.843,7.795,Majority white
370810126201,0,0.086,0.173,0.043,99.421,14.943,68.293,Majority white
370810171021,7.589,1.918,25.02,3.584,51.441,29.267,48.425,Majority white
370810162012,1.037,1.844,17.188,2.843,62.619,23.849,13.54,Majority white
370810154011,6.972,1.755,20.807,2.357,35.582,24.387,25.773,Majority white
370810156023,5.452,2.146,31.76,2.871,28.102,33.586,15.108,Majority white
370810155002,0,0,1.763,0.32,98.067,26.974,88.271,Majority Minority
370810153012,6.517,0.286,28.239,3.658,54.667,33.208,20.559,Majority white
370810160082,4.078,0.24,15.778,4.281,68.426,24.613,33.147,Majority white
370810126121,0,0,0,0,98.675,9.602,71.28,Majority Minority
370810126122,0.374,0,0.823,0.299,97.15,14.196,75.704,Majority Minority
370810162052,5.553,0.034,5.928,9.54,64.937,11.092,44.574,Majority white
370810144074,0.523,0,5.989,1.367,90.397,28.275,14.931,Majority white
370810111014,0,0,0.86,0.107,98.318,9.975,89.23,Majority Minority
370810163062,0.621,0,7.586,1.766,89.501,26.247,42.964,Majority white
370810162032,4.374,3.176,10.675,2.135,71.963,20.927,19.233,Majority white
370810161012,0,0,1.226,0.49,97.604,22.761,7.705,Majority white
370810127033,0,0,0,0,100.062,21.084,50,Majority white
370810125033,0,0,1.668,0,97.342,51.559,5.681,Majority white
370810161033,0,0,0,0,99.763,13.562,25.29,Majority white
371259510021,2.251,0.019,0,0,96.161,42.571,11.885,Majority white
371259505051,36.946,10.683,0.51,5.785,26.865,28.52,10.899,Majority white
371259505041,25.396,12.073,0.42,2.736,35.796,26.981,13.106,Majority white
371259502023,33.541,1.057,19.726,16.831,16.784,32.937,22.818,Majority white
371259502021,22.573,1.229,28.067,16.836,13.297,32.473,8.563,Majority white
371259504033,27.264,2.796,10.459,26.918,26.902,44.944,32.133,Majority white
371259504021,34.51,2.45,1.285,3.139,37.921,28.485,15.654,Majority white
371259505062,21.321,6.505,0.273,1.053,48.941,35.193,5.924,Majority white
371259506034,54.191,7.197,0.594,0.504,30.804,33.129,23.302,Majority white
371259505063,16.442,0.956,0.287,1.275,57.722,17.164,5.912,Majority white
371259504042,40.747,4.736,0.668,6.539,37.873,36.689,8.816,Majority white
371259504041,44.317,3.375,6.191,17.915,13.377,33.815,6.586,Majority white
371259505071,36.504,8.757,0.815,1.785,37.507,29.166,13.105,Majority white
371259507022,16.316,2.076,0.045,1.121,75.818,23.617,7.535,Majority white
371259504031,24.806,0.418,0.183,0.601,70.056,23.509,13.366,Majority white
371259504032,31.62,0.965,7.469,11.078,40.844,40.371,15.066,Majority white
371259503061,55.409,6.211,0.132,9.114,12.71,29.646,7.604,Majority white
371259508023,28.224,1.385,0.128,0.514,63.786,31.744,5.774,Majority white
371259503031,27.638,1.508,0.107,0.044,49.154,22.435,10.181,Majority white
371259503041,49.969,2.663,0.221,11.81,16.792,32.511,38.763,Majority white
371259508014,3.958,0.253,0,0,93.074,30.613,6.66,Majority white
371259503051,58.848,2.753,0.646,8.922,18.462,29.331,29.089,Majority white
371259511013,27.529,1.803,0.077,0.928,65.067,18.022,31.268,Majority white
371259505061,32.467,6.975,0.311,3.651,42.528,28.788,6.184,Majority white
371259508024,34.682,7.63,0.196,1.965,46.553,29.403,7.339,Majority white
371259506033,33.149,4.591,0.512,0.219,59.074,34.533,67.814,Majority white
371259502022,16.623,1.376,31.41,11.591,18.822,31.069,10.724,Majority white
371259506042,39.444,3.911,0.133,1.959,48.183,29.784,9.869,Majority white
371259506031,0.189,0,0,0,99.93,17.524,9.557,Majority white
371259505032,33.979,7.157,0.742,14.226,28.299,30.146,17.857,Majority white
371259511022,6.439,2.419,0.017,0.068,86.59,24.909,23.066,Majority white
371259511021,45.267,2.801,0.322,2.072,47.765,41.034,12.613,Majority white
371259507041,0.122,0.162,0,0,97.763,19.599,3.625,Majority white
371259510011,51.719,6.03,0.173,1.127,25.756,25.835,7.112,Majority white
371259507042,5.347,0,0,0.037,94.298,34.885,5.798,Majority white
371259502012,18.399,0.448,23.373,13.973,33.067,37.412,37.854,Majority white
371259505031,24.915,2.406,0.778,7.739,41.752,26.803,16.579,Majority white
371259507032,27.916,2.808,0.191,0.798,65.371,22.166,34.41,Majority white
371259506041,0.103,0.482,0,0,93.464,17.804,10.709,Majority white
371259510012,42.358,2.816,0.363,6.434,46.233,54.218,3.971,Majority white
371259510013,1.258,0.027,0,0,96.354,42.455,6.625,Majority white
371259507031,10.272,0.27,0,0.022,64.98,22.01,6.854,Majority white
371259511023,1.229,3.901,0,0.154,94.566,19.615,31.49,Majority white
371259512001,58.046,13.231,0.209,5.431,10.337,34.302,24.798,Majority white
371259506013,24.537,1.464,0.256,0.929,68.508,28.242,5.563,Majority white
371259511012,51.223,6.374,0.292,1.943,29.859,19.539,16.339,Majority white
371259511011,7.241,1.73,0.513,1.474,87.469,22.691,69.182,Majority white
371259506032,29.522,5.573,0.461,0.484,61.347,38.199,10.303,Majority white
371259502013,17.794,3.666,16.705,19.589,33.386,32.473,36.898,Majority white
371259505072,36.834,15.969,0.184,4.346,30.453,31.053,12.963,Majority white
371259503043,37.218,1.775,10.633,17.422,21.11,36.506,32.276,Majority white
371259503052,19.465,0.574,1.131,1.048,63.584,22.607,4.472,Majority white
371259502011,9.26,1.41,26.83,22.522,31.827,36.442,19.115,Majority white
371259503042,38.354,1.717,8.973,27.007,7.648,34.133,21.031,Majority white
371259503053,17.353,0.414,0.049,0,78.806,23.683,7.483,Majority white
370810152011,11.517,0.396,22.197,4.77,17.972,23.497,16.195,Majority white
370810158004,5.065,5.797,31.244,4.486,38.378,41.722,10.121,Majority white
370810128033,5.645,5.349,23.777,2.072,48.175,27.771,71.338,Majority Minority
370810156011,6.833,3.705,27.811,6.961,38.459,38.782,11.638,Majority white
370810159022,9.069,3.565,28.652,3.643,39.289,38.483,13.301,Majority white
370810152013,11.123,0.555,27.415,3.547,20.511,25.746,11.307,Majority white
370810158003,6.607,6.113,27.065,6.267,34.33,34.367,19.925,Majority white
370810160033,3.718,5.107,28.164,3.455,45.701,38.305,25.358,Majority white
370810153013,9.006,1.126,35.846,4.783,23.403,33.151,35.428,Majority white
370810152012,9.929,1.655,21.455,4.244,53.89,38.503,30.1,Majority white
370810169003,8.711,1.62,35.181,6.371,29.818,39.727,9.026,Majority white
370810155003,3.261,1.545,21.619,6.053,45.331,36.389,57.143,Majority white
370810156021,6.483,1.768,29.128,6.934,32.49,41.195,22.549,Majority white
370810152023,6.741,0.37,15.018,1.877,47.33,21.996,38.259,Majority white
370810126212,0,0,2.157,0.528,93.583,29.795,71.868,Majority Minority
370810162013,3.063,2.658,23.777,3.418,48.201,28.771,13.84,Majority white
370810126113,0,0,0.133,0,99.989,16.65,74.394,Majority Minority
370810126192,0.224,0,0.384,0.032,99.354,10.453,58.201,Majority white
370810126181,0.171,0,0.206,0.034,99.567,13.402,72.648,Majority Minority
370810151003,9.159,0.159,22.421,2.858,29.841,25.844,43.972,Majority white
370810153022,6.005,1.737,33.293,3.485,42.622,32.068,51.265,Majority white
370810112021,0,0,0,0,100.244,3.702,89.559,Majority Minority
370810126082,0,0,0,0,100.638,17.172,66.912,Majority white
370810165033,0,0,1.738,0,98.283,27.368,49.772,Majority white
370810126213,0.24,0,1.92,0.12,97.553,19.539,55.378,Majority white
370810126211,0.744,0,4.629,0.165,91.924,22.136,64.818,Majority white
370810157074,0,0,0,0,99.895,18.781,12.989,Majority white
370810157075,0,0,4.78,0,94.854,31.498,15.593,Majority white
370810171012,7.664,0.368,30.325,3.179,36.373,28.252,19.726,Majority white
370810159014,9.746,0.764,43.668,2.858,29.107,42.17,12.752,Majority white
370810119043,0,0,3.067,0,95.584,21.43,75.48,Majority Minority
370810152022,8.45,0.247,13.17,2.947,46.743,11.228,42.557,Majority white
370810171022,3.374,0.316,24.545,3.548,53.738,31.528,18.29,Majority white
370810171011,7.814,0.076,20.526,3.476,59.462,34.437,27.075,Majority white
370810154013,8.809,0.616,34.86,3.865,28.999,38.822,37.408,Majority white
370810157043,0,0,1.876,0.563,95.868,32.769,39.336,Majority white
370810156022,8.024,2.895,24.639,5.615,26.32,28.176,42.996,Majority white
370810156012,8.532,9.67,35.265,3.944,24.885,42.277,10.004,Majority white
370810162033,7.046,4.289,24.461,2.397,42.669,30.517,13.256,Majority white
370810169001,7.575,1.495,35.961,2.177,29.725,34.043,10.691,Majority white
370810171013,0.813,0.219,20.772,3.625,53.917,26.898,20.804,Majority white
370810152021,7.055,0.12,34.44,2.822,39.989,36.237,8.378,Majority white
370810153021,2.417,1.208,18.26,1.286,47.512,27.378,67.305,Majority white
370810126191,0,0,0,0,99.736,5.205,41.188,Majority white
370810112022,0,0,0,0,100.504,3.034,90.685,Majority Minority
371459206023,9.475,1.358,37.337,7.334,15.793,39.106,11.83,Majority white
371859502011,28.353,4.4,9.39,13.045,18.928,25.639,55.009,Majority white
371859502022,25.963,3.76,11.505,12.59,24.9,24.284,70.536,Majority Minority
371859502012,23.38,3.091,10.266,13.162,25.624,23.527,54.835,Majority white
371859502021,22.238,3.016,11.351,15.697,20.968,28.146,63.873,Majority white
371859502013,18.483,8.32,12.171,10.553,20.05,24.726,59.496,Majority white
370850710041,18.923,5.078,3.615,0.562,48.697,28.815,13.42,Majority white
370850710031,20.365,1.752,9.701,3.912,42.918,36.469,21.674,Majority white
370850708023,6.519,4.504,1.496,5.416,46.852,16.288,20.256,Majority white
370850710032,14.197,4.182,10.234,3.411,41.09,30.381,19.954,Majority white
370850710033,28.286,2.34,9.612,1.992,39.594,30.768,11.742,Majority white
370850704024,10.254,11.318,1.449,9.802,31.902,21.353,25.272,Majority white
370850711012,19.489,2.139,18.62,16.878,23.318,41.132,22.661,Majority white
370850714024,14.324,3.616,0.028,0,65.834,13.557,42.343,Majority white
371830520012,0.463,0,0.321,5.274,92.649,16.368,79.958,Majority Minority
450259508002,62.016,8.316,0.075,6.78,7.861,21.438,35.086,Majority white
450259503001,20.144,2.509,4.934,11.035,12.185,30.817,18.919,Majority white
450259508001,43.95,3.792,0.096,9.554,12.91,16.59,35.391,Majority white
450030207011,0,0,0,0.58,99.525,37.262,28.775,Majority white
450410001012,4.538,11.163,1.666,10.234,43.725,18.397,30.244,Majority white
450410019021,11.614,13.278,4.105,2.179,36.07,20.98,36.68,Majority white
450410019023,9.858,52.679,2.728,4.71,17.396,34.534,16.302,Majority white
450410019011,21.482,27.914,3.719,10.669,10.657,32.842,52.623,Majority white
450410019022,4.065,4.529,0.852,0,66.181,11.066,27.745,Majority white
450410019012,13.167,33.413,1.759,2.585,16.863,26.489,17.924,Majority white
450410001023,0.528,1.583,0,0.352,87.755,18.008,25.186,Majority white
450410022031,0.654,0.346,0,0.077,94.08,2.705,93.103,Majority Minority
450410022041,3.972,9.584,0.384,2.819,68.447,11.386,79.438,Majority Minority
450410022033,8.511,26.604,0.081,2.618,24.97,15.311,53.648,Majority white
450410008002,0,0,0,0,99.716,2.004,96.667,Majority Minority
450410009001,0,0,0,0,99.878,1.615,95.633,Majority Minority
450410005023,2.788,5.267,0,3.524,83.732,13.839,61.837,Majority white
450410004005,21.495,50.742,0.952,7.495,6.087,40.231,24.679,Majority white
450410005021,9.421,25.084,0.214,4.332,31.572,21.909,56.079,Majority white
450410005011,11.998,31.108,0.126,3.425,32.404,29.078,60.101,Majority white
450410007001,0,0,0,0,100.074,4.836,95.538,Majority Minority
450410005022,0.528,26.285,0.899,1.113,56.111,24.681,72.999,Majority Minority
450410004004,8.931,32.848,0.946,6.86,28.456,28.65,39.784,Majority white
450410005012,21.108,22.694,0.613,5.487,25.145,25.231,32.992,Majority white
450410022032,0.364,10.057,0,0,77.689,4.591,95.186,Majority Minority
450019504021,27.02,2.152,19.128,10.879,16.461,28.212,12.877,Majority white
450019504012,28.55,4.166,13.385,14.854,19.24,33.668,35.616,Majority white
450019504022,31.829,2.472,18.02,15.943,22.457,36.272,31.048,Majority white
450019504011,15.79,1.043,16.337,6.621,52.965,35.575,21.8,Majority white
450030212052,26.941,1.414,0.593,1.92,55.961,25.777,12.339,Majority white
450030212051,22.219,1.058,0.56,0.695,67.425,22.285,10.59,Majority white
450030213001,0.42,0,0,0.084,99.51,14.644,24.867,Majority white
450030216031,30.421,0.412,0.161,0.639,37.562,16.292,29.834,Majority white
450030215003,2.569,0,0,0.033,88.846,13.388,19.398,Majority white
450030205004,0.199,0.028,0,0.057,98.252,26.748,9.744,Majority white
